"...1","Date","Region_Name","Area_Code","Detached_Average_Price","Detached_Index","Detached_Monthly_Change","Detached_Annual_Change","Semi_Detached_Average_Price","Semi_Detached_Index","Semi_Detached_Monthly_Change","Semi_Detached_Annual_Change","Terraced_Average_Price","Terraced_Index","Terraced_Monthly_Change","Terraced_Annual_Change","Flat_Average_Price","Flat_Index","Flat_Monthly_Change","Flat_Annual_Change","Average_Price"
40706,"2004-06-01","Brent","E09000005",470374.4323,52.0116577,0.729552235,5.397463495,319234.0841,53.75892713,1.45173111,8.35417229,267680.7373,52.54008118,1.539043461,10.941376,205918.5561,60.22262044,1.840781324,10.08862297,315801.95245
41101,"2004-07-01","Brent","E09000005",476156.0935,52.65096495,1.22916146,6.03185066,324076.727,54.57442679,1.516956722,9.23348874,271300.0174,53.25046949,1.352088341,11.36423665,207940.3697,60.81391691,0.981851118,10.46615812,319868.3019
41497,"2004-08-01","Brent","E09000005",483064.5142,53.41486363,1.450873098,7.766719041,327322.5793,55.12102736,1.001569058,10.68014371,273872.7419,53.75544102,0.948294991,12.51107212,209571.7211,61.29101938,0.784528436,11.35882762,323457.889125
41905,"2004-09-01","Brent","E09000005",481470.8004,53.23863871,-0.329917382,7.260227514,325538.6385,54.82061225,-0.545010005,9.873064261,271897.7923,53.3678001,-0.721119422,11.41539218,206721.023,60.45730865,-1.360249413,10.25512064,321407.06355
42285,"2004-10-01","Brent","E09000005",476390.1932,52.67685052,-1.05522645,4.147526055,321510.0178,54.14219371,-1.237524568,6.490310924,269181.3828,52.83462621,-0.999055398,8.022290193,205882.0817,60.2119532,-0.405832579,7.429480827,318240.918875
42689,"2004-11-01","Brent","E09000005",474033.5768,52.41626764,-0.494681964,4.271802644,320663.4241,53.99962757,-0.263317982,6.647904528,268732.5896,52.74653759,-0.16672517,8.39529224,205941.7336,60.22939891,0.028973828,8.103817306,317342.831025
43079,"2004-12-01","Brent","E09000005",471802.7923,52.16959863,-0.470596294,4.026590829,320493.9895,53.97109484,-0.052838765,6.156120235,269492.7411,52.89573929,0.282865392,8.116209882,207178.5441,60.59111459,0.600563327,7.878508488,317242.01675
43445,"2005-01-01","Brent","E09000005",468956.6929,51.85489115,-0.603239219,3.184821413,318065.1397,53.56207723,-0.757845672,5.106138412,268211.3028,52.64421998,-0.475500142,7.531535116,206156.6278,60.29224651,-0.493253967,7.374366823,315347.4408
43861,"2005-02-01","Brent","E09000005",463531.0936,51.25495545,-1.156951028,0.735446834,314856.9287,53.02181543,-1.008664764,2.595382534,265427.5502,52.09782809,-1.037895306,4.708984858,203772.9803,59.59512869,-1.156231294,4.755364152,311897.1382
44255,"2005-03-01","Brent","E09000005",466949.6485,51.6329622,0.737502831,1.098142965,316170.7411,53.24306106,0.417272827,2.99516541,266879.1607,52.38274859,0.546895159,4.915176377,204187.2044,59.71627202,0.203277244,4.646903955,313546.688675
44636,"2005-04-01","Brent","E09000005",464777.6583,51.39279435,-0.465144423,0.204438781,316267.7361,53.25939499,0.030678039,1.893766513,267030.0628,52.4123675,0.056543259,3.231558753,203266.4767,59.44699742,-0.450923331,2.733962763,312835.483475
45032,"2005-05-01","Brent","E09000005",466198.3128,51.54988324,0.305663261,-0.164753693,316754.2763,53.34132822,0.153838086,0.663654879,268119.5145,52.62620388,0.407988395,1.705484326,203868.5211,59.62307039,0.296184793,0.826899076,313735.156175
45414,"2005-06-01","Brent","E09000005",468576.9877,51.81290525,0.510228123,-0.382130583,318992.468,53.71823905,0.706601889,-0.075686185,271388.5188,53.26784045,1.219234007,1.385150647,205945.3939,60.23046939,1.018731508,0.013033228,316225.8421
45815,"2005-07-01","Brent","E09000005",478882.662,52.95245528,2.19935561,0.572620723,325251.2262,54.7722121,1.962039465,0.362413903,276575.3362,54.28590328,1.911214752,1.944459452,209743.3691,61.3412193,1.844166111,0.867075188,322613.148375
46202,"2005-08-01","Brent","E09000005",483642.972,53.47882661,0.994045182,0.11974753,327637.8997,55.17412723,0.733793851,0.096333224,278999.4692,54.76170944,0.876481986,1.871937791,210980.9838,61.70317017,0.59006142,0.672448895,325315.331175
46608,"2005-09-01","Brent","E09000005",483766.8208,53.4925212,0.025607484,0.476876358,327157.1487,55.09316891,-0.146732398,0.497179155,277666.3812,54.50005239,-0.477810222,2.121601965,209258.7848,61.19949854,-0.816281606,1.227626407,324462.283875
46992,"2005-10-01","Brent","E09000005",480100.9667,53.08716934,-0.757772948,0.778935757,324896.96,54.71255378,-0.690857208,1.0534484,276222.2752,54.21660485,-0.520086746,2.615668423,208228.6554,60.89822849,-0.492275361,1.139765864,322362.214325
47399,"2005-11-01","Brent","E09000005",485316.2473,53.66384905,1.086288289,2.380141629,329859.5932,55.54825978,1.527448349,2.867857195,280379.157,55.03251305,1.504904638,4.333887228,210908.8966,61.68208767,1.287162543,2.41192639,326615.973525
47804,"2005-12-01","Brent","E09000005",482212.8553,53.32069144,-0.639457675,2.206443692,328781.0817,55.36663874,-0.326960799,2.585724657,280331.4925,55.0231575,-0.01700003,4.021908456,211939.0112,61.98335336,0.488416817,2.297760626,325816.110175
48201,"2006-01-01","Brent","E09000005",484418.8002,53.56461383,0.457462905,3.297129053,329297.1804,55.45354962,0.156973361,3.531364886,281372.7423,55.22753287,0.371435186,4.907115911,212395.5181,62.11686268,0.215395439,3.026286582,326871.06025
48579,"2006-02-01","Brent","E09000005",480149.8527,53.09257491,-0.881251418,3.58525228,326183.7467,54.92924829,-0.945478384,3.597449176,279303.1213,54.82130994,-0.735544233,5.227630305,211224.1539,61.77428733,-0.551501365,3.656605314,324215.21865
48978,"2006-03-01","Brent","E09000005",485124.4998,53.64264657,1.036061374,3.892250778,328591.4946,55.33471234,0.738156923,3.928495548,280995.5791,55.1535037,0.605957367,5.289442021,211049.818,61.7233013,-0.082536009,3.360942014,326440.347875
49377,"2006-04-01","Brent","E09000005",484643.5843,53.58946933,-0.099132393,4.274285928,328839.7128,55.37651221,0.075540044,3.975105656,281560.5059,55.2643869,0.201044701,5.441500804,211166.9237,61.75754987,0.055487263,3.886743737,326552.681675
49764,"2006-05-01","Brent","E09000005",489906.5797,54.1714251,1.085951734,5.085446741,331947.6085,55.89988095,0.945109609,4.796567337,284052.0601,55.75342643,0.884909001,5.942329725,212816.2286,62.23990301,0.781043186,4.388959845,329680.619225
50172,"2006-06-01","Brent","E09000005",495774.8647,54.82031078,1.197837555,5.804356106,336676.6804,56.69625528,1.424644058,5.543771127,288342.2834,56.59550675,1.510365133,6.247045622,216206.1311,63.23130862,1.592877822,4.982261064,334249.9899
50538,"2006-07-01","Brent","E09000005",499951.945,55.28219147,0.842535706,4.399675466,339580.4418,57.18524786,0.862477738,4.405583896,290882.8144,57.09415938,0.881081664,5.173085337,217325.484,63.55867283,0.517724881,3.614948583,336935.1713
50933,"2006-08-01","Brent","E09000005",500165.6036,55.30581677,0.042735828,3.416286915,339181.399,57.11804917,-0.117510525,3.52324911,291448.1687,57.20512651,0.19435811,4.461907953,216723.0511,63.38248624,-0.277203072,2.721604206,336879.5556
51351,"2006-09-01","Brent","E09000005",503066.6764,55.62660293,0.580022455,3.989495508,339635.8708,57.19458208,0.133990755,3.81428989,291427.5152,57.20107266,-0.007086506,4.95599573,216683.6986,63.37097727,-0.018157962,3.548196941,337703.44025
51738,"2006-10-01","Brent","E09000005",515033.6213,56.94984799,2.378798975,7.276105871,347286.9907,58.48302846,2.252742018,6.891425134,297743.7594,58.44081814,2.167346552,7.791364485,221897.3432,64.89575164,2.406108332,6.564268372,345490.42865
52124,"2006-11-01","Brent","E09000005",517636.2522,57.23763393,0.505332232,6.659576127,349412.8447,58.84102166,0.612131766,5.927749836,298978.8847,58.68324718,0.41482827,6.633776883,222939.1022,65.20042286,0.469477922,5.703982022,347241.77095
52519,"2006-12-01","Brent","E09000005",520900.0809,57.59853181,0.630525521,8.022852395,353024.7912,59.4492724,1.033718873,7.373815262,302579.2131,59.38991569,1.204208264,7.936218826,225226.1052,65.86927621,1.02584204,6.269300771,350432.5476
52921,"2007-01-01","Brent","E09000005",520039.0231,57.50332034,-0.165301913,7.353187544,352080.4227,59.29024102,-0.267507696,6.918748091,301896.4306,59.25589987,-0.225654157,7.294128117,224405.8614,65.62938897,-0.364186856,5.654706527,349605.43445
53304,"2007-02-01","Brent","E09000005",534227.7804,59.07224233,2.728402425,11.2627188,361562.2734,60.88698191,2.693092257,10.84619544,309630.8212,60.77399758,2.561935108,10.85834623,231261.6907,67.63443416,3.055102636,9.486385161,359170.641425
53715,"2007-03-01","Brent","E09000005",539849.9905,59.69391826,1.052399425,11.28071056,364409.344,61.36642778,0.787435753,10.90041889,312559.4591,61.34882741,0.945848311,11.23287423,232901.4394,68.1139925,0.709044661,10.35377413,362430.05825
54091,"2007-04-01","Brent","E09000005",549312.207,60.74020295,1.752749214,13.3435425,371489.5971,62.55874035,1.942939511,12.9698095,319760.2791,62.76219644,2.303824047,13.56716317,237413.9424,69.4337121,1.937516133,12.42951225,369494.0064
54479,"2007-05-01","Brent","E09000005",549901.8935,60.80540755,0.107349983,12.24627639,371885.5282,62.62541503,0.106579316,12.0313925,321853.8302,63.17311635,0.65472518,13.30804291,238170.3587,69.65493245,0.318606541,11.91362628,370452.90265
54872,"2007-06-01","Brent","E09000005",563805.2439,62.34277065,2.52833287,13.7220307,381287.9947,64.20878767,2.528322798,13.25049134,330172.4878,64.80589333,2.584607304,14.50713502,244470.1535,71.49736062,2.645079263,13.07272012,379933.969975
55269,"2007-07-01","Brent","E09000005",582124.132,64.3683819,3.249151787,16.43601708,392262.8338,66.05694738,2.878359456,15.51396533,339359.5691,66.60912356,2.782509639,16.66538974,251063.6981,73.42569842,2.697075509,15.52427882,391202.55825
55680,"2007-08-01","Brent","E09000005",592984.8983,65.56931124,1.865713114,18.5577125,398351.5831,67.08229101,1.552211633,17.44499677,344740.7444,67.66533474,1.585685449,18.2854385,253352.4727,74.09506986,0.911631018,16.9014885,397357.424625
56070,"2007-09-01","Brent","E09000005",603655.7603,66.74924192,1.799516661,19.9951793,404444.2644,68.10829677,1.529473345,19.08172818,349338.841,68.56784409,1.333783918,19.87160536,256348.0146,74.9711414,1.182361448,18.30516844,403446.720075
56470,"2007-10-01","Brent","E09000005",595646.793,65.86365028,-1.326744118,15.65202122,397547.0555,66.94680879,-1.705354604,14.47219912,343649.9846,67.4512416,-1.628463759,15.418031,253356.1337,74.09614057,-1.167116865,14.17718217,397549.9917
56861,"2007-11-01","Brent","E09000005",599303.1018,66.26794666,0.6138384,15.77687985,399383.1591,67.2560081,0.461858177,14.30122423,343824.3528,67.48546641,0.05074008,14.99954358,254521.0694,74.43683585,0.459801655,14.16618571,399257.920775
57241,"2007-12-01","Brent","E09000005",593834.9092,65.6633012,-0.912425213,14.00169264,395946.2472,66.67723314,-0.860555036,12.15819882,341190.2902,66.96845549,-0.766107056,12.76065089,253470.7324,74.12965593,-0.412671923,12.54056548,396110.54475
57637,"2008-01-01","Brent","E09000005",602507.5334,66.62227672,1.460443657,15.85813885,400837.9881,67.50100089,1.235455809,13.84841708,344796.3899,67.67625678,1.056917443,14.21015785,256184.5377,74.92333119,1.070658228,14.16125058,401081.612275
58046,"2008-02-01","Brent","E09000005",601747.8847,66.53827855,-0.126081205,12.63882313,400553.3138,67.45306181,-0.071019807,10.7840456,344734.1432,67.66403907,-0.018053167,11.33715367,255604.6131,74.75372735,-0.22636986,10.52613699,400659.9887
58439,"2008-03-01","Brent","E09000005",601785.1503,66.5423992,0.006192894,11.47266108,400125.0823,67.38094775,-0.106909987,9.800994105,344285.3344,67.57594738,-0.130189826,10.15034881,253564.9127,74.15719975,-0.797990448,8.872196476,399940.119925
58832,"2008-04-01","Brent","E09000005",598506.0317,66.17981062,-0.544898561,8.955530946,397949.9657,67.01465874,-0.543609161,7.122775119,343250.0472,67.37274234,-0.300706167,7.346055672,251219.4143,73.47123893,-0.925009057,5.814937317,397731.364725
59234,"2008-05-01","Brent","E09000005",598934.5737,66.22719666,0.071601963,8.916623268,398330.2724,67.07870228,0.095566457,7.110990399,344117.4907,67.54300319,0.25271474,6.917320358,251456.0495,73.5404449,0.094194638,5.578230167,398209.596575
59608,"2008-06-01","Brent","E09000005",597925.7523,66.11564622,-0.168436004,6.051825303,397391.3326,66.92058509,-0.235718911,4.223405419,344017.0496,67.52328872,-0.029188025,4.193130054,251455.4424,73.54026735,-0.000241434,2.857317685,397697.394225
60022,"2008-07-01","Brent","E09000005",604954.0658,66.89280207,1.175449216,3.921832572,403437.1778,67.93870367,1.521383261,2.848687929,348093.4557,68.32340124,1.184943053,2.573637947,254381.7261,74.39608371,1.163738449,1.3215881,402716.60635
60387,"2008-08-01","Brent","E09000005",595805.9429,65.88124828,-1.512201244,0.475736338,396742.8654,66.8113834,-1.659319667,-0.403843701,342252.6258,67.17696955,-1.677948796,-0.721736159,250036.7501,73.12535879,-1.708053519,-1.308738999,396209.54605
60805,"2008-09-01","Brent","E09000005",597847.337,66.10697545,0.342627335,-0.962207893,394685.8921,66.46498971,-0.518465081,-2.412785429,339978.9323,66.73069149,-0.664331931,-2.679320933,249396.2692,72.93804476,-0.256154684,-2.711838996,395477.10765
61183,"2008-10-01","Brent","E09000005",574748.5707,63.55282913,-3.863656292,-3.508492378,377484.4724,63.56827561,-4.358255537,-5.046593319,326134.8426,64.01338876,-4.072043408,-5.096796963,240394.3204,70.30534881,-3.609496188,-5.116044815,379690.551525
61592,"2008-11-01","Brent","E09000005",564330.7365,62.400877,-1.812589843,-5.83550547,370177.6002,62.33780046,-1.935674897,-7.312666605,319297.426,62.67134814,-2.09649989,-7.133563014,235358.5741,68.83260229,-2.094785884,-7.528844419,372291.0842
61967,"2008-12-01","Brent","E09000005",545590.1742,60.32863914,-3.320847344,-8.124267236,360518.273,60.71117256,-2.60937648,-8.947672694,310868.1752,61.01686406,-2.639936954,-8.887156479,227876.1261,66.6442972,-3.179169483,-10.09765745,361213.187125
62381,"2009-01-01","Brent","E09000005",530940.8533,58.70879032,-2.685041197,-11.87813864,350001.015,58.94006937,-2.917260712,-12.68267345,300650.5827,59.01136621,-3.286792721,-12.80344241,219982.8364,64.33583798,-3.463851104,-14.13110315,350393.82185
62772,"2009-02-01","Brent","E09000005",537392.8221,59.42221684,1.215195394,-10.69468863,354180.7635,59.64393779,1.194210371,-11.57712312,304061.8564,59.68092727,1.134630666,-11.79816031,223240.6448,65.28861154,1.480937524,-12.66173091,354719.0217
63143,"2009-03-01","Brent","E09000005",541254.0686,59.84917421,0.71851472,-10.0585868,356498.8599,60.03430456,0.654495292,-10.90314612,305844.0678,60.03073777,0.586134498,-11.16552545,225193.7871,65.85982451,0.874904441,-11.18890043,357197.69585
63541,"2009-04-01","Brent","E09000005",543368.9441,60.08302659,0.390736184,-9.212453117,361514.4923,60.87893559,1.406914001,-9.155792576,310604.0799,60.96502772,1.556352597,-9.510841317,228280.0519,66.76242872,1.370492889,-9.131206049,360941.89205
63959,"2009-05-01","Brent","E09000005",526118.8189,58.17559382,-3.174661601,-12.15754743,350720.9797,59.06131121,-2.985637588,-11.95221553,302461.9853,59.36690633,-2.621374014,-12.10502417,221058.578,64.65044767,-3.16342752,-12.08858233,350090.090475
64334,"2009-06-01","Brent","E09000005",529677.3181,58.56907491,0.676367985,-11.41419882,353448.1733,59.52056982,0.777596363,-11.05790582,305833.3203,60.02862827,1.114631006,-11.09937118,222115.9179,64.95967568,0.478307596,-11.66788207,352768.6824
64748,"2009-07-01","Brent","E09000005",524517.0627,57.99847962,-0.974226236,-13.29638193,349142.1488,58.79543654,-1.218290219,-13.45811245,302316.96,59.33844092,-1.149763661,-13.15063383,217058.7794,63.48067283,-2.276801469,-14.6720235,348258.737725
65144,"2009-08-01","Brent","E09000005",534508.1911,59.10324874,1.904824277,-10.28820752,356519.8905,60.03784611,2.113105447,-10.13829822,308278.1367,60.50849414,1.97183007,-9.92672854,219495.9104,64.19343234,1.122797665,-12.21454034,354700.532175
65539,"2009-09-01","Brent","E09000005",528844.6165,58.47699892,-1.059586114,-11.54186298,352758.6495,59.40445421,-1.054987718,-10.62293928,304584.7441,59.78355911,-1.198071514,-10.41070042,215485.8459,63.02065511,-1.826942696,-13.59700507,350418.464
65917,"2009-10-01","Brent","E09000005",545540.6055,60.32315807,3.15706891,-5.081868267,363874.036,61.27628208,3.150989088,-3.605561916,313619.3109,61.55685396,2.966191503,-3.837532826,221498.6803,64.77915933,2.790361684,-7.860268922,361133.158175
66323,"2009-11-01","Brent","E09000005",552602.5708,61.10403496,1.294489406,-2.078243292,366599.4255,61.73523687,0.748992559,-0.966610283,317047.3534,62.22970638,1.093058491,-0.704694851,222816.8253,65.16466196,0.595102862,-5.328783466,364766.54375
66716,"2009-12-01","Brent","E09000005",558884.4374,61.79865243,1.13677839,2.436675702,372374.6743,62.7077871,1.575356766,3.288710234,322129.4741,63.22721945,1.602953199,3.622531932,225636.4029,65.98927122,1.265423989,-0.982868762,369756.247175
67105,"2010-01-01","Brent","E09000005",562672.9323,62.21756528,0.677867295,5.976575126,374429.98,63.05389997,0.551945604,6.97968402,324649.5478,63.72185674,0.782317008,7.982344461,225398.5434,65.9197072,-0.105417166,2.461877044,371787.750875
67493,"2010-02-01","Brent","E09000005",572242.4583,63.27571572,1.700726206,6.484946348,382490.2196,64.41124199,2.152669402,7.992940055,329758.9971,64.72473383,1.573835322,8.451287178,227996.3224,66.67944961,1.152526978,2.130292001,378121.99935
67871,"2010-03-01","Brent","E09000005",587015.3626,64.90922977,2.581581305,8.454678982,389986.7969,65.67366343,1.959939617,9.393560765,335471.9188,65.84605984,1.732453646,9.6872407,232302.6636,67.93887547,1.888776615,3.156781808,386194.185475
68265,"2010-04-01","Brent","E09000005",595791.8194,65.87968657,1.495098324,9.647749637,396956.244,66.8473163,1.787098208,9.803687673,340848.4316,66.90135587,1.602671493,9.737268017,236927.3957,69.29141741,1.990821809,3.788041785,392630.972675
68689,"2010-05-01","Brent","E09000005",598003.975,66.1242957,0.371296735,13.66329307,397641.6309,66.96273525,0.172660563,13.37834173,341758.2119,67.07992653,0.26691636,12.99212083,238239.4229,69.67513084,0.553767604,7.77207791,393910.810175
69084,"2010-06-01","Brent","E09000005",594825.1025,65.77279184,-0.531580498,12.29952315,396747.4147,66.81214951,-0.224879915,12.25052064,341707.2828,67.06993024,-0.014902061,11.7299065,236608.5924,69.1981807,-0.684534248,6.524824798,392472.0981
69456,"2010-07-01","Brent","E09000005",605676.6198,66.97269848,1.824320675,15.47319675,401685.4186,67.64370793,1.244621561,15.04924857,346403.1674,67.99163331,1.374241874,14.58277679,238258.8984,69.68082664,0.697483556,9.766994477,398006.02605
69851,"2010-08-01","Brent","E09000005",619208.5471,68.46899148,2.234183528,15.84640936,411182.9929,69.24309668,2.364430936,15.33241309,354487.298,69.57837759,2.333734616,14.98943839,242160.1039,70.8217671,1.637380777,10.32556527,406759.735475
70265,"2010-09-01","Brent","E09000005",631057.5302,69.7791929,1.913569048,19.32758895,416777.679,70.1852402,1.36063169,18.1481105,358988.914,70.46194983,1.269894857,17.86175142,244621.8784,71.54173384,1.016589633,13.52108877,412861.5004
70650,"2010-10-01","Brent","E09000005",629020.0512,69.55389864,-0.322867395,15.30215072,415738.2273,70.01019684,-0.249401947,14.25333664,357327.7241,70.13589329,-0.462741287,13.93677354,244008.4303,71.36232577,-0.250774006,10.16247587,411523.608225
71026,"2010-11-01","Brent","E09000005",626017.3067,69.22187014,-0.477368639,13.28526861,412170.4163,69.4093785,-0.858186905,12.43073166,353519.4711,69.38841358,-1.065759176,11.50368147,242631.2465,70.95955675,-0.564400065,8.892695242,408584.61015
71439,"2010-12-01","Brent","E09000005",619494.635,68.50062564,-1.041931541,10.84485333,409203.1953,68.90969935,-0.719901492,9.890178776,349834.7353,68.66517767,-1.042300673,8.60066009,240420.3157,70.31295135,-0.911230888,6.552095591,404738.220325
